code,rrp
30269RA,57.04
30255RA,25.72
30248RA,25.72
30244AC,58.12
30237AC,58.12
30230AC,58.12
30227RA,9.08
30220RA,2.28
30216AC,67
30213RA,1.32
30209AC,987.64
30206RA,2.04
30202AC,2280.72
30199RA,7.12
30195AC,917.24
30192RA,28.76
30188AC,1271.64
30185RA,13.8
30181AC,7152.12
30178RA,79
30174AC,1307.24
30171RA,27.96
30164RA,43.68
30157RA,13.4
30143RA,10.4
30136RA,6.56
30129RA,90.76
30122RA,5.44
30115RA,5.44
30108RA,5.44
30101RA,5.64
30094RA,8.44
30087RA,4.08
30080RA,15.52
30073RA,15.52
30066RA,8.6
30059RA,12.84
30052RA,12.84
30038RA,14.96
30031RA,14.96
30027AC,32.8
30024RA,14.96
30020AC,35.76
30010RA,11
30003RA,37.8
29996RA,125.32
29989RA,81.36
29961RA,4.64
29954RA,60.52
29940RA,6.24
29933RA,12.12
29919RA,7.28
29912RA,275.28
29905RA,4.56
29898RA,21.84
29894AC,1716.12
29891RA,28.48
29887AC,1762.24
29884RA,7.24
29880AC,993.32
29877RA,9.08
29873AC,1080.2
29863RA,4.2
29852AC,357.28
29845AC,317.44
29842RA,40.32
29838AC,172.08
29835RA,99.28
29831AC,219.24
29828RA,20.52
29824AC,144.72
29821RA,12.84
29814RA,12.84
29807RA,12.84
29803AC,1256.84
29800RA,8.28
29796AC,991.52
29793RA,7.32
29782AC,421.68
29779RA,36.04
29772RA,25.08
29768AC,1349.36
29761AC,334.84
29754AC,188.68
29751RA,1.88
29737RA,4.12
29709RA,10.24
29702RA,10.24
29695RA,10.24
29688RA,78.76
29684AC,844.72
29681RA,8.68
29677AC,598.6
29674RA,13.16
29670AC,468.28
29663AC,263.32
29656AC,196.96
29653RA,19
29646RA,9.96
29642AC,112.76
29639RA,11.12
29635AC,78.88
29632RA,52.56
29625RA,38.76
29614AC,452.32
29611RA,24.88
29607AC,215.92
29604RA,24.88
29590RA,4.96
29586AC,215.92
29579AC,1361.96
29572AC,651.16
29565AC,452.32
29558AC,215.92
29555RA,6.52
29551AC,640.48
29548RA,7.08
29544AC,445.64
29541RA,6.84
29537AC,215.92
29534RA,7.84
29499RA,54.2
29492RA,470.3771
29488AC,452.24
29485RA,59.84
29481AC,1396.24
29478RA,2.6
29471RA,8.52
29464RA,2.96
29457RA,2.96
29450RA,2.28
29443RA,1.16
29436RA,19.56
29432AC,777.04
29429RA,6.68
29422RA,14.68
29415RA,9.68
29411AC,212.4
29408RA,17.28
29401RA,9.8
29397AC,1326.84
29394RA,18.4
29387RA,29.96
29380RA,26.12
29373RA,62.08
29366RA,59.96
29359RA,49
29352RA,13
29345RA,14.08
29338RA,18.4
29331RA,6.76
29324RA,13.88
29320AC,424.92
29313AC,984.52
29306AC,511.84
29303RA,26.12
29296RA,9.96
29289RA,29.96
29282RA,11.28
29275RA,11.76
29268RA,20.56
29261RA,12.64
29254RA,200.32
29247RA,7.2
29233RA,271.52
29226RA,18.16
29219RA,10.72
29212RA,31
29208AC,160.16
29205RA,478.48
29201AC,114.6
29191RA,90.76
29145AC,11.24
29096AC,95.56
29079NE,23.24
29072NE,66.6
29065NE,81.96
29058NE,77.36
29051NE,77.36
29009NE,48.88
29002CP,96.88
28995CP,68.88
28988CP,113.68
28981CP,68.88
28974CP,111.64
28967CP,85.48
28960CP,139.08
28953CP,13.08
28946CP,13.08
28939CP,13.08
28932CP,134.96
28925CP,143.48
28918CP,203.96
28911CP,90.08
28904CP,70.2
28897CP,22.28
28890AA,34.68
28883AA,22.44
28879AC,100.48
28876AA,34.68
28869AA,22.44
28865AC,25.2
28851AC,7.48
28844AC,17.4
28837AC,27.32
28830AC,25.76
28816AC,81.24
28809AC,68.4
28802AC,67.8
28795AC,11.28
28788AC,7.84
28781AC,6.64
28774AC,179.12
28767AC,189.12
28757NR,122.5
28753AC,20.6
28746AC,25.72
28743NR,81.67
28739AC,16.6
28736NR,92.6
28732AC,36.52
28729NR,311.67
28725AC,111.12
28718AC,40.32
28711AC,12.2
28704AC,146.88
28697AC,84.84
28687PV,47.72
28680PV,28.4
28676AC,62.72
28673PV,24.24
28669AC,62.72
28666PV,18.08
28662AC,58.36
28659PV,14.28
28655AC,58.36
28652DY,720.08
28645DY,674.56
28638DY,774.4
28631DY,720.08
28624DY,674.56
28617DY,774.4
28610DY,720.08
28603DY,674.56
28596DY,774.4
28589DY,720.08
28582DY,674.56
28578AC,101.92
28575DY,774.4
28571AC,48.16
28568DY,720.08
28564AC,53.16
28561DY,674.56
28557AC,53.16
28554DY,774.4
28550AC,34.08
28547DY,720.08
28543AC,34.08
28540DY,674.56
28536AC,34.08
28533DY,774.4
28529AC,25.56
28526DY,707.88
28522AC,25.56
28519DY,692.04
28515AC,25.56
28512DY,781.4
28505DY,707.88
28498DY,692.04
28491DY,781.4
28484DY,707.88
28477DY,692.04
28470DY,781.4
28463DY,707.88
28456DY,692.04
28452AC,1245.92
28449DY,781.4
28442DY,707.88
28435DY,692.04
28428DY,781.4
28421DY,707.88
28414DY,692.04
28407DY,781.4
28400DY,688.56
28393DY,646.52
28386DY,739.4
28379DY,688.56
28375AC,28.96
28372DY,646.52
28368AC,25.2
28365DY,739.4
28361AC,173.2
28358DY,688.56
28351DY,646.52
28344DY,739.4
28337DY,688.56
28333AC,263.24
28330DY,646.52
28326AC,227.92
28323DY,739.4
28319AC,227.92
28316DY,688.56
28312AC,227.92
28309DY,646.52
28302DY,739.4
28298AC,508.72
28295DY,688.56
28291AC,432.44
28288DY,646.52
28281DY,739.4
28277AC,432.44
28274DY,671.08
28270AC,432.44
28267DY,653.52
28263AC,331.24
28260DY,739.4
28253DY,671.08
28249AC,331.24
28246DY,653.52
28239DY,739.4
28232DY,671.08
28228AC,366.44
28225DY,653.52
28221AC,495.88
28218DY,739.4
28214AC,509.16
28211DY,671.08
28207AC,388.12
28204DY,653.52
28200AC,338.88
28197DY,739.4
28193AC,445.56
28190DY,671.08
28186AC,537.96
28183DY,653.52
28179AC,464.44
28176DY,739.4
28172AC,472.68
28169DY,671.08
28162DY,653.52
28158AC,472.68
28155DY,739.4
28148DY,2591.32
28141DY,2542.28
28137AC,414.32
28134DY,2703.48
28130AC,364.48
28127DY,2591.32
28123AC,364.48
28120DY,2542.28
28116AC,386.88
28113DY,2703.48
28109AC,264.24
28106DY,1582.12
28099DY,1533.08
28095AC,264.24
28092DY,1694.24
28085DY,1582.12
28078DY,1533.08
28071DY,1694.24
28067AC,300.72
28064DY,1582.12
28060AC,265.44
28057DY,1533.08
28053AC,374.44
28050DY,1694.24
28043DY,1582.12
28036DY,1533.08
28032AC,343.32
28029DY,1694.24
28022DY,1582.12
28018AC,293.12
28015DY,1533.08
28011AC,260.32
28008DY,1694.24
28004AC,225.04
28001DY,1582.12
27997AC,508.72
27994DY,1533.08
27987DY,1694.24
27980DY,2288.24
27973DY,2242.68
27969AC,367.56
27966DY,2403.84
27959DY,2288.24
27955AC,73.64
27952DY,2242.68
27948AC,40.48
27945DY,2403.84
27938DY,1410.4
27931DY,1363.12
27927AC,16.36
27924DY,1515.52
27920AC,9.96
27917DY,1410.4
27913AC,9.64
27910DY,1363.12
27906AC,3.6
27903DY,1515.52
27899AC,19.48
27896DY,1410.4
27892AC,10.28
27889DY,1363.12
27885AC,134.04
27882DY,1515.52
27878AC,125.96
27875DY,1410.4
27871AC,94.92
27868DY,1363.12
27864AC,156.04
27861DY,1515.52
27854DY,1410.4
27850AC,13.32
27847DY,1363.12
27840DY,1515.52
27836AC,34.48
27833DY,1410.4
27829AC,70.32
27826DY,1363.12
27822AC,108.4
27819DY,1515.52
27815AC,19.68
27812DY,1275.48
27805DY,1235.2
27801AC,67.52
27798DY,1431.44
27794AC,45.08
27791DY,1275.48
27787AC,28.96
27784DY,1235.2
27780AC,91.68
27777DY,1431.44
27773AC,64.76
27770DY,1275.48
27766AC,64.76
27763DY,1235.2
27759AC,70.96
27756DY,1431.44
27752AC,89.96
27749DY,1275.48
27747SY,9.12
27742DY,1235.2
27740SY,9.12
27738AC,73.12
27735DY,1431.44
27733SY,17.16
27731AC,93.48
27728DY,1275.48
27726SY,17.16
27724AC,70.2
27721DY,1235.2
27719SY,9.12
27717AC,34.88
27714DY,1431.44
27712SY,9.12
27710AC,175.72
27707DY,1275.48
27705SY,5.12
27703AC,176.04
27700DY,1235.2
27698SY,5.12
27693DY,1431.44
27686DY,1256.24
27682AC,46.4
27679DY,1212.44
27675AC,63.84
27672DY,1391.16
27668AC,40.92
27665DY,1256.24
27661AC,122.08
27658DY,1212.44
27654AC,46.64
27651DY,1391.16
27647AC,191.12
27644DY,1256.24
27640AC,61.76
27637DY,1212.44
27633AC,165.72
27630DY,1391.16
27626AC,87.24
27623DY,1256.24
27619AC,82.8
27616DY,1212.44
27612AC,82.8
27609DY,1391.16
27605AC,82.8
27602DY,1256.24
27598AC,79.6
27595DY,1212.44
27591AC,79.6
27588DY,1391.16
27581DY,1256.24
27577AC,114.36
27574DY,1212.44
27570AC,116.76
27567DY,1391.16
27560DY,1235.2
27556AC,59.76
27553DY,1194.96
27546DY,1350.84
27542AC,32.56
27539DY,1235.2
27532DY,1194.96
27528AC,112.92
27525DY,1350.84
27521AC,112.92
27518DY,1235.2
27511DY,1194.96
27504DY,1350.84
27500AC,149.48
27497DY,1235.2
27493AC,24.88
27490DY,1194.96
27483DY,1350.84
27479AC,24.88
27476DY,1235.2
27472AC,24.88
27469DY,1194.96
27462DY,1350.84
27455DY,1235.2
27448DY,1194.96
27441DY,1350.84
27434DY,879.52
27427DY,832.24
27420DY,905.84
27413DY,879.52
27406DY,832.24
27399DY,905.84
27392DY,879.52
27385DY,832.24
27378DY,905.84
27371DY,879.52
27364DY,832.24
27357DY,905.84
27353AC,268.4
27350DY,879.52
27343DY,832.24
27341PT,43.92
27339AC,268.4
27336DY,905.84
27334PT,22.04
27329DY,879.52
27327UB,46.92
27322DY,832.24
27320UB,46.92
27315DY,905.84
27313UB,46.92
27311AC,218.48
27308DY,1212.44
27306UB,42.76
27301DY,1172.16
27299UB,42.76
27297AC,109.68
27294DY,1312.28
27292UB,42.76
27287DY,1172.16
27280DY,1312.28
27273DY,1212.44
27269AC,20.52
27266DY,1172.16
27259DY,1312.28
27252DY,1212.44
27245DY,1172.16
27238DY,1312.28
27231DY,1212.44
27224DY,1172.16
27217DY,1312.28
27215SR,32.52
27210DY,1212.44
27208SR,32.52
27203DY,1172.16
27201SR,32.52
27196DY,1312.28
27194SR,32.52
27189DY,1207.16
27187XX,523.12
27182DY,1161.64
27175DY,1307.08
27168DY,1207.16
27161DY,1161.64
27157AC,70.4
27154DY,1307.08
27147DY,1207.16
27140DY,1161.64
27133DY,1307.08
27126DY,1207.16
27122AC,30.2
27119DY,1161.64
27115AC,98.6
27112DY,1307.08
27105DY,1207.16
27098DY,1161.64
27091DY,1307.08
27087AC,49.52
27084DY,1207.16
27077DY,1161.64
27070DY,1307.08
27063DY,804.2
27056DY,784.96
27049DY,855
27042DY,804.2
27035DY,784.96
27033DF,326.64
27031AC,144.6
27028DY,855
27026DF,270.24
27024AC,137.56
27021DY,804.2
27019DF,381.4
27017AC,144.6
27014DY,784.96
27007DY,855
27003AC,144.6
27000DY,804.2
26996AC,144.6
26993DY,784.96
26989AC,144.6
26986DY,855
26979DY,804.2
26975AC,144.6
26972DY,784.96
26968AC,144.6
26965DY,855
26961AC,144.6
26958DY,804.2
26951DY,784.96
26944DY,855
26937DY,837.52
26930DY,802.44
26923DY,879.52
26916DY,837.52
26909DY,802.44
26902DY,879.52
26895DY,837.52
26888DY,802.44
26881DY,879.52
26874DY,837.52
26870AC,16.84
26867DY,802.44
26860DY,879.52
26853DY,837.52
26846DY,802.44
26839DY,879.52
26832DY,837.52
26825DY,802.44
26818DY,879.52
26814AC,139.56
26807AC,139.56
26800AC,139.56
26797JD,21.76
26793AC,139.56
26776JD,19.4
26772AC,112.84
26769JD,19.92
26765AC,100.88
26758AC,100.88
26755JD,22.96
26748JD,21.76
26741CP,94.16
26734CP,129.28
26730AC,78.96
26727CP,203.96
26723AC,75.72
26720CP,263.88
26711XX,492.44
26709AC,54
26704XX,388.32
26699CP,29.64
26697XX,557.68
26692CP,29.64
26690XX,26.32
26688AC,125.28
26685CP,29.64
26683XX,26.32
26681AC,125.28
26678CP,19.08
26676XX,26.32
26671PL,123.84
26669XX,60.24
26662XX,69.84
26655XX,37.32
26627XX,95.52
26620XX,95.52
26618AC,230
26613DR,323.32
26606DR,241.2
26599DR,204.28
26592DR,249.24
26580TC,3.52
26527AC,17451.88
26520AC,10103.88
26492AC,9284.92
26485AC,11941.52
26363DY,388
26356DY,358
26349DY,343
26342DY,321
26335DY,388
26328DY,358
26321DY,343
26314DY,321
26310AC,418.04
26307DY,563
26300DY,563
26293DY,563
26286DY,563
26279DY,563
26272DY,563
26265DY,517
26258DY,517
26251DY,517
26244DY,517
26240AC,99.92
26237DY,517
26233AC,73.6
26230DY,517
26226AC,83.84
26223DY,411
26219AC,22.8
26216DY,417
26212AC,22.8
26209DY,384
26205AC,22.8
26202DY,367
26198AC,24.36
26195DY,344
26191AC,22.8
26188DY,325
26184AC,13.16
26181DY,411
26177AC,13.16
26174DY,411
26170AC,13.16
26167DY,411
26163AC,13.16
26160DY,411
26156AC,13.12
26153DY,411
26149AC,13.16
26146DY,417
26142AC,11.84
26139DY,417
26135AC,11.84
26132DY,417
26130AC,575.08
26128AC,11.84
26125DY,417
26123AC,463
26121AC,11.84
26118DY,417
26116AC,409.2
26114AC,12.8
26111DY,384
26109AC,399.72
26107AC,11.84
26104DY,384
26102AC,360.64
26097DY,384
26095AC,340.48
26090DY,384
26088AC,302.16
26083DY,384
26081AC,288.6
26076DY,367
26074AC,237.76
26069DY,367
26067AC,197.88
26062DY,367
26060AC,196.6
26055DY,367
26053AC,185.56
26048DY,367
26046AC,181.08
26044AC,607
26041DY,344
26039AC,174.6
26034DY,344
26032AC,170.96
26027DY,344
26025AC,159.88
26020DY,344
26013DY,344
26006DY,325
25999DY,325
25992DY,325
25985DY,325
25978DY,325
25971DY,416
25964DY,416
25957DY,441
25953AC,143.24
25950DY,421
25946AC,58.4
25943DY,372
25936DY,416
25932AC,46.88
25929DY,416
25925AC,46.88
25922DY,441
25918AC,58.08
25915DY,421
25908DY,372
25901DY,416
25894DY,416
25887DY,441
25880DY,421
25878TK,1602.76
25873DY,372
25871TK,1297.44
25866DY,416
25864TK,1984.36
25859DY,416
25857TK,1144.84
25855AC,573.12
25852DY,441
25850TK,1526.4
25848AC,366.92
25845DY,421
25843TK,1526.4
25841AC,359.24
25838DY,372
25836TK,763.2
25834AC,596.04
25831DY,416
25829TK,1526.4
25827AC,557.36
25824DY,416
25822TK,2213.32
25820AC,313.68
25817DY,441
25815TK,1984.36
25810DY,421
25808TK,1831.72
25806AC,1005.68
25803DY,372
25801TK,1602.76
25799AC,2024.56
25796DY,416
25794TK,1984.36
25792AC,1098.44
25789DY,416
25787TK,1984.36
25782DY,441
25780TK,1831.72
25775DY,421
25773TK,1679.08
25771AC,1906.48
25768DY,372
25766TK,1831.72
25759TK,1526.4
25754DY,328
25752TK,619.76
25750AC,413.48
25747DY,411
25745BS,451.76
25740DY,411
25738BS,386.32
25736AC,448.64
25733DY,328
25731BS,341.16
25724BS,287.52
25722AC,575.44
25719DY,328
25717PL,403.8
25710CP,4.8
25705DY,328
25701AC,868.52
25694AC,470.24
25691DY,328
25687AC,1799.64
25682CP,15.96
25677DY,328
25675CP,15.96
25663DY,325
25656DY,325
25649DY,411
25642DY,411
25640PH,520.64
25635DY,417
25633PH,520.64
25628DY,384
25624AC,1382.28
25621DY,367
25619CP,37.76
25614DY,344
25607DY,411
25605CP,14.72
25600DY,411
25598CP,64.24
25593DY,417
25591CP,41.64
25586DY,384
25584CP,69.6
25579DY,367
25572DY,344
25570CP,192.76
25565DY,411
25558DY,411
25556CP,5.04
25551DY,411
25549CP,69.76
25544DY,411
25537DY,411
25535PH,881.04
25530DY,411
25528PH,881.04
25523DY,487
25521PH,881.04
25516DY,487
25514PH,881.04
25509DY,408
25507PH,695.8
25502DY,487
25500PH,695.8
25495DY,487
25493PH,695.8
25488DY,408
25486PH,695.8
25481DY,487
25479PH,440.52
25474DY,487
25472PH,440.52
25470AC,15.72
25467DY,408
25465PH,440.52
25463AC,34.4
25460DY,487
25458PH,440.52
25453DY,487
25451PH,9150.88
25446DY,408
25444PH,8815.48
25439DY,408
25437PH,6612.88
25432DY,487
25430PH,4500.36
25425DY,487
25421AC,28.92
25418DY,408
25414AC,15.44
25411DY,408
25404DY,408
25400AC,40.76
25397DY,408
25390DY,408
25386AC,581.96
25383DY,487
25379AC,41.72
25376DY,487
25372AC,56.36
25369DY,408
25365AC,119.8
25362DY,408
25358AC,121.92
25355DY,408
25351AC,288
25348DY,408
25344AC,375.12
25341DY,408
25334DY,408
25327DY,408
25320DY,408
25313DY,628
25306DY,628
25299DY,628
25292DY,628
25285DY,628
25283DR,466.32
25278DY,628
25276DR,423
25271DY,823
25269DR,574.96
25264DY,457
25262DR,881.28
25260AC,6.72
25257DY,823
25255DR,674.6
25253AC,35.8
25250DY,457
25248DR,650.4
25243DY,458
25241DR,364.16
25236DY,412
25234DR,2655.96
25229DY,306
25227DR,519.12
25222DY,458
25220DR,423
25215DY,412
25213DR,397.32
25211AC,412.6
25208DY,306
25201DY,1054.76
25194DY,968.88
25187DY,1054.76
25180DY,968.88
25173DY,1054.76
25169AC,684.4
25166DY,968.88
25162AC,604
25159DY,1054.76
25152DY,968.88
25145DY,1054.76
25138DY,968.88
25131DY,1054.76
25124DY,968.88
25117DY,513.4
25110DY,578.16
25103DY,613.24
25096DY,492.36
25089DY,492.36
25082DY,578.16
25075DY,578.16
25068DY,613.24
25066MA,628.2
25064AC,302.96
25061DY,613.24
25059MA,592.24
25054DY,513.4
25052MA,347.32
25050AC,351.04
25047DY,513.4
25040DY,877.8
25033DY,848
25026DY,877.8
25019DY,848
25012DY,877.8
25005DY,877.8
24998DY,877.8
24991DY,848
24989SS,211.84
24984DY,848
24982SS,211.84
24980AC,338.88
24977DY,848
24975SS,349.32
24970DY,877.8
24968SS,248.64
24963DY,877.8
24961SS,351.68
24956DY,877.8
24954SS,334.68
24952AC,301.52
24949DY,848
24947SS,334.68
24942DY,848
24940SS,343.28
24935DY,848
24933SS,343.28
24931AC,631.72
24928DY,823.48
24926SS,367.92
24924AC,325.56
24921DY,823.48
24919SS,292.28
24917AC,260.32
24914DY,823.48
24912SS,640.64
24907DY,823.48
24905SS,506.76
24900DY,823.48
24898SS,438.68
24893DY,823.48
24891SS,631.2
24886DY,823.48
24884SS,354.24
24879DY,823.48
24877SS,349.8
24875AC,80.6
24872DY,823.48
24870SS,473.6
24865DY,823.48
24863SS,462.76
24861AC,135.56
24858DY,823.48
24856SS,843.24
24854AC,88.4
24851DY,823.48
24849SS,702.76
24847AC,163.36
24844DY,970.68
24842SS,677.08
24840AC,123.88
24837DY,970.68
24835SS,578.32
24833AC,54.76
24830DY,970.68
24828SS,873.52
24826AC,59.96
24823DY,970.68
24821SS,748.96
24819AC,32.76
24816DY,970.68
24814SS,971.32
24812AC,33.04
24809DY,970.68
24807SS,684.04
24805AC,138.76
24802DY,970.68
24800SS,1009.56
24798AC,85.64
24795DY,970.68
24793SS,641.04
24791AC,91.44
24788DY,970.68
24786SS,1000.56
24781DY,970.68
24779SS,1031.24
24774DY,970.68
24772SS,718
24767DY,970.68
24765SS,1000.56
24760DY,823.48
24758SS,1031.24
24753DY,823.48
24751SS,718
24749AC,22.44
24746DY,823.48
24744SS,328.28
24739DY,823.48
24737SS,410.96
24735AC,119.56
24732DY,1024.96
24730SS,644.76
24728AC,119.56
24725DY,1024.96
24723SS,753.76
24721AC,119.56
24718DY,995.2
24716SS,876.4
24714AC,103.32
24711DY,995.2
24709SS,644.76
24704DY,995.2
24702SS,753.76
24697DY,995.2
24695SS,876.4
24693AC,394.92
24690DY,1024.96
24688SS,684.32
24686AC,300.68
24683DY,1024.96
24681SS,756.64
24679AC,256.08
24676DY,1024.96
24674SS,392.56
24672AC,219.92
24669DY,1024.96
24667SS,363.72
24662DY,995.2
24660SS,423.72
24658AC,31.68
24655DY,995.2
24653SS,371.72
24651AC,31.68
24648DY,1024.96
24646SS,347.6
24644AC,44.4
24641DY,1024.96
24639SS,407.6
24637AC,52.4
24634DY,995.2
24630AC,84.36
24627DY,995.2
24623AC,62.4
24620DY,877.8
24616AC,105.84
24613DY,877.8
24609AC,132.44
24606DY,848
24602AC,116.96
24599DY,848
24592DY,1024.96
24588AC,73.12
24585DY,1024.96
24578DY,995.2
24571DY,995.2
24567AC,302.04
24564DY,1024.96
24560AC,226.64
24557DY,1024.96
24550DY,995.2
24548RC,1351.6
24543DY,995.2
24541RC,1749.6
24539AC,2395.4
24536DY,877.8
24534RC,1351.6
24529DY,877.8
24527RC,522.6
24522DY,848
24520RC,497.56
24515DY,848
24513RC,1045.72
24511AC,673.2
24508DY,1024.96
24506RC,795.44
24504AC,453.72
24501DY,1024.96
24499RC,667.76
24497AC,324.84
24494DY,995.2
24492RC,572.24
24490AC,206.84
24487DY,995.2
24485RC,572.24
24483AC,160.88
24480DY,1024.96
24478RC,429.64
24473DY,1024.96
24471RC,429.64
24469AC,121.96
24466DY,995.2
24464RC,442.52
24462AC,121.96
24459DY,995.2
24457RC,272.32
24455AC,121.96
24452DY,1024.96
24450RC,497.56
24448AC,121.96
24445DY,1024.96
24441AC,140.84
24438DY,995.2
24434AC,140.84
24431DY,995.2
24424DY,1024.96
24417DY,1024.96
24413AC,118.68
24410DY,995.2
24406AC,140.84
24403DY,995.2
24396DY,1024.96
24389DY,1024.96
24382DY,995.2
24378AC,65.64
24375DY,995.2
24371AC,65.64
24368DY,1024.96
24364AC,65.64
24361DY,1024.96
24357AC,51
24354DY,995.2
24350AC,38.84
24347DY,995.2
24343AC,39.2
24340DY,877.8
24336AC,36.96
24333DY,877.8
24329AC,43.56
24326DY,848
24322AC,60.6
24319DY,848
24312DY,877.8
24305DY,877.8
24303BS,267.48
24301AC,70.6
24298DY,848
24296BS,103.92
24294AC,59.84
24291DY,848
24289BS,452.12
24284DY,877.8
24282PL,381.2
24277DY,877.8
24275PL,163.48
24270DY,848
24263DY,848
24256DY,877.8
24249DY,877.8
24242DY,848
24235DY,848
24217AC,40.92
24210AC,36
24161AC,52.68
24154AC,45.04
24151EA,6.2
24147AC,35.16
24144EA,23.16
24133AC,26.2
24126AC,18.72
24123EA,14.84
24119AC,15.88
24116EA,27.32
24112AC,12.32
24109EA,4.08
24100CP,7.92
24093CP,7.92
24088EA,24.04
24084AC,15.88
24081EA,24.04
24077AC,26.2
24074EA,19.64
24067EA,19.64
24060EA,14.88
24058DY,760.88
24053EA,25.96
24051DY,1115.44
24049AC,31.32
24044DY,1073.36
24042AC,26.2
24037DY,1235.28
24035AC,18.72
24032PK,11.68
24030DY,1003.72
24028AC,15.88
24025PK,17.48
24023DY,1115.44
24021AC,12.32
24018PK,22.72
24016DY,1073.36
24011PK,24.52
24009DY,1235.28
24004PK,24.52
24002DY,1003.72
23997PK,19.68
23995DY,1115.44
23990PK,19.68
23988DY,1073.36
23983PK,19.68
23981DY,1235.28
23976PK,12.56
23974DY,1003.72
23972AC,32.76
23967DY,1115.44
23965AC,32.76
23960DY,1073.36
23958AC,32.76
23955DY,714.84
23953DY,1235.28
23948DY,714.84
23946DY,1003.72
23941DY,714.84
23939DY,1115.44
23934DY,714.84
23932DY,1073.36
23930AC,53.96
23927DY,576.44
23925DY,1235.28
23923AC,53.96
23920DY,576.44
23918DY,1003.72
23916AC,43.56
23913DY,576.44
23911DY,1115.44
23909AC,43.56
23906DY,576.44
23904DY,1073.36
23902AC,43.56
23897DY,1053.92
23892DY,576.44
23890DY,1003.72
23888AC,43.56
23885DY,424.04
23883DY,1115.44
23881AC,49.16
23878DY,424.04
23876DY,1073.36
23871DY,653.52
23869DY,1053.92
23867AC,115.64
23864DY,653.52
23862DY,1003.72
23857DY,653.52
23855DY,1115.44
23850DY,660.52
23848DY,1073.36
23843DY,660.52
23841DY,1053.92
23839AC,93.4
23836DY,660.52
23834DY,1003.72
23829DY,660.52
23827DY,1115.44
23822DY,660.52
23820DY,1073.36
23815DY,660.52
23813DY,1053.92
23811AC,78.24
23808DY,643.04
23806DY,1003.72
23804AC,78.24
23801DY,643.04
23799DY,1115.44
23797AC,78.24
23794DY,609.72
23792DY,1073.36
23790AC,71.04
23787DY,609.72
23785DY,1053.92
23783AC,71.04
23780DY,513.4
23778DY,1003.72
23776AC,71.04
23773DY,513.4
23771DY,234.76
23769AC,55.64
23766DY,499.36
23764DY,216.92
23762AC,55.64
23759DY,499.36
23757DY,208.84
23755AC,55.64
23752DY,851.52
23750DY,199.12
23745DY,851.52
23743DY,181.32
23738DY,1359.64
23736DY,1364.76
23734AC,61.12
23731DY,1359.64
23729DY,1364.76
23724DY,2794.56
23722DY,1115.44
23720AC,79.48
23717DY,2794.56
23715DY,1003.72
23713AC,70.2
23710DY,2328.52
23708DY,1115.44
23706AC,70.2
23703DY,2794.56
23701DY,1073.36
23696DY,2794.56
23694DY,1053.92
23689DY,2328.52
23687DY,1003.72
23682DY,2405.6
23680DY,1115.44
23675DY,2405.6
23673DY,1115.44
23671AC,3326.84
23668DY,1888.72
23666DY,1115.44
23664AC,2308.88
23661DY,2405.6
23659DY,1115.44
23657AC,1095.68
23654DY,2405.6
23652DY,1003.72
23650AC,1482.68
23647DY,1888.72
23645DY,1003.72
23643AC,403
23640DY,3104.72
23638DY,1003.72
23633DY,3104.72
23631DY,1003.72
23626DY,481.8
23624DY,1115.44
23619DY,481.8
23617DY,1115.44
23612DY,1426.24
23610DY,1115.44
23608AC,2945.36
23605DY,1426.24
23603DY,1115.44
23601AC,3338.28
23598DY,811.2
23596DY,1073.36
23594AC,2104.2
23591DY,811.2
23589DY,1073.36
23584DY,798.96
23582DY,1073.36
23577DY,798.96
23575DY,1073.36
23573AC,2506
23570DY,2000.88
23568DY,1053.92
23566AC,1253.88
23563DY,2000.88
23561DY,1053.92
23556DY,2000.88
23554DY,1053.92
23549DY,2000.88
23547DY,1053.92
23542DY,2000.88
23540DY,1003.72
23538DY,1739.8
23535DY,2000.88
23533DY,1003.72
23531DY,1739.8
23528DY,2000.88
23526DY,1003.72
23524DY,1739.8
23521DY,2000.88
23519DY,1003.72
23517DY,1739.8
23514DY,2000.88
23512DY,1073.36
23510DY,1710
23507DY,2000.88
23505DY,1073.36
23503DY,1710
23500DY,2000.88
23498DY,1073.36
23496DY,1710
23493DY,2000.88
23491DY,1073.36
23489DY,1710
23486DY,1491
23484DY,1073.36
23482DY,1678.48
23479DY,1491
23477DY,1053.92
23475DY,1678.48
23472DY,1491
23470DY,1053.92
23468DY,1678.48
23465DY,1491
23463DY,1053.92
23461DY,1678.48
23458DY,1491
23456DY,1053.92
23454DY,1648.72
23451DY,1491
23449DY,1053.92
23447DY,1648.72
23444DY,1491
23442DY,1115.44
23440DY,1648.72
23437DY,1491
23435DY,1115.44
23433DY,1648.72
23430DY,1491
23428DY,1073.36
23426DY,1678.48
23423DY,1491
23421DY,1073.36
23419DY,1678.48
23416DY,1491
23414DY,1053.92
23412DY,1678.48
23409DY,1491
23407DY,1053.92
23405DY,1678.48
23402DY,1464.76
23400DY,1003.72
23398DY,1648.72
23395DY,1464.76
23393DY,1003.72
23391DY,1648.72
23388DY,4438.04
23384DY,1648.72
23381DY,4438.04
23377DY,1648.72
23374DY,3108.2
23370DY,1592.64
23367DY,3108.2
23363DY,1592.64
23360DY,1785.36
23356DY,1592.64
23353DY,1785.36
23349DY,1592.64
23346DY,786.68
23342DY,1562.88
23339DY,786.68
23335DY,1562.88
